from_stop_I,to_stop_I,label,d,n_vehicles
76,126,"[0, 0, 0, 0, 1]",473.0,82.0
76,134,"[0, 0, 0, 0, 1]",456.0,84.0
77,2,"[0, 0, 0, 0, 1]",556.0,9.0
77,42,"[0, 0, 0, 0, 1]",764.0,44.0
77,103,"[0, 0, 0, 0, 1]",272.0,93.0
78,2,"[0, 0, 0, 0, 1]",438.0,94.0
78,35,"[0, 0, 0, 0, 1]",797.0,43.0
79,125,"[0, 0, 0, 0, 1]",278.0,96.0
80,78,"[0, 0, 0, 0, 1]",1445.0,94.0
81,17,"[0, 0, 0, 0, 1]",5963.0,24.0
82,8,"[0, 0, 0, 0, 1]",268.0,3.0
82,56,"[0, 0, 0, 0, 1]",318.0,38.0
83,73,"[0, 0, 0, 0, 1]",857.0,136.0
83,102,"[0, 0, 0, 0, 1]",1282.0,8.0
84,57,"[0, 0, 0, 0, 1]",201.0,82.0
85,8,"[0, 0, 0, 0, 1]",237.0,138.0
85,57,"[0, 0, 0, 0, 1]",191.0,4.0
86,125,"[0, 0, 0, 0, 1]",804.0,98.0
87,7,"[0, 0, 0, 0, 1]",378.0,13.0
87,36,"[0, 0, 0, 0, 1]",211.0,97.0
87,57,"[0, 0, 0, 0, 1]",442.0,89.0
88,7,"[0, 0, 0, 0, 1]",623.0,39.0
88,87,"[0, 0, 0, 0, 1]",251.0,102.0
89,88,"[0, 0, 0, 0, 1]",172.0,102.0
89,90,"[0, 0, 0, 0, 1]",275.0,97.0
90,41,"[0, 0, 0, 0, 1]",164.0,97.0
90,89,"[0, 0, 0, 0, 1]",275.0,102.0
91,94,"[0, 0, 0, 0, 1]",204.0,13.0
91,97,"[0, 0, 0, 0, 1]",635.0,53.0
92,7,"[0, 0, 0, 0, 1]",1141.0,76.0
92,41,"[0, 0, 0, 0, 1]",225.0,25.0
92,88,"[0, 0, 0, 0, 1]",759.0,39.0
93,94,"[0, 0, 0, 0, 1]",128.0,73.0
94,54,"[0, 0, 0, 0, 1]",107.0,74.0
94,92,"[0, 0, 0, 0, 1]",186.0,13.0
94,95,"[0, 0, 0, 0, 1]",259.0,86.0
95,94,"[0, 0, 0, 0, 1]",259.0,87.0
95,97,"[0, 0, 0, 0, 1]",177.0,86.0
96,92,"[0, 0, 0, 0, 1]",636.0,47.0
96,95,"[0, 0, 0, 0, 1]",195.0,88.0
97,98,"[0, 0, 0, 0, 1]",232.0,87.0
97,99,"[0, 0, 0, 0, 1]",201.0,53.0
98,96,"[0, 0, 0, 0, 1]",220.0,87.0
98,101,"[0, 0, 0, 0, 1]",203.0,87.0
99,96,"[0, 0, 0, 0, 1]",191.0,48.0
99,101,"[0, 0, 0, 0, 1]",206.0,53.0
100,98,"[0, 0, 0, 0, 1]",221.0,87.0
100,99,"[0, 0, 0, 0, 1]",222.0,48.0
101,104,"[0, 0, 0, 0, 1]",323.0,87.0
101,106,"[0, 0, 0, 0, 1]",684.0,7.0
101,108,"[0, 0, 0, 0, 1]",777.0,46.0
102,1,"[0, 0, 0, 0, 1]",609.0,8.0
102,35,"[0, 0, 0, 0, 1]",271.0,94.0
102,46,"[0, 0, 0, 0, 1]",3485.0,4.0
102,52,"[0, 0, 0, 0, 1]",456.0,35.0
102,64,"[0, 0, 0, 0, 1]",2316.0,8.0
102,71,"[0, 0, 0, 0, 1]",1309.0,58.0
103,2,"[0, 0, 0, 0, 1]",491.0,119.0
103,21,"[0, 0, 0, 0, 1]",1373.0,6.0
103,73,"[0, 0, 0, 0, 1]",1309.0,57.0
103,77,"[0, 0, 0, 0, 1]",272.0,9.0
104,100,"[0, 0, 0, 0, 1]",307.0,88.0
104,105,"[0, 0, 0, 0, 1]",138.0,87.0
105,104,"[0, 0, 0, 0, 1]",138.0,88.0
105,106,"[0, 0, 0, 0, 1]",249.0,87.0
106,71,"[0, 0, 0, 0, 1]",393.0,94.0
107,100,"[0, 0, 0, 0, 1]",691.0,8.0
107,105,"[0, 0, 0, 0, 1]",270.0,88.0
108,100,"[0, 0, 0, 0, 1]",764.0,39.0
108,102,"[0, 0, 0, 0, 1]",1013.0,4.0
109,6,"[0, 0, 0, 0, 1]",836.0,42.0
109,110,"[0, 0, 0, 0, 1]",288.0,97.0
