from_stop_I,to_stop_I,label,d,n_vehicles
340,3144,"[0, 0, 0, 1, 0]",514.0,22.0
341,3144,"[0, 0, 0, 1, 0]",330.0,139.0
341,5444,"[0, 0, 0, 1, 0]",422.0,16.0
342,343,"[0, 0, 0, 1, 0]",429.0,158.0
342,639,"[0, 0, 0, 1, 0]",531.0,144.0
343,344,"[0, 0, 0, 1, 0]",562.0,152.0
343,348,"[0, 0, 0, 1, 0]",1898.0,6.0
343,3343,"[0, 0, 0, 1, 0]",223.0,47.0
344,345,"[0, 0, 0, 1, 0]",292.0,301.0
345,346,"[0, 0, 0, 1, 0]",247.0,242.0
345,348,"[0, 0, 0, 1, 0]",1395.0,11.0
345,396,"[0, 0, 0, 1, 0]",17500.0,9.0
345,404,"[0, 0, 0, 1, 0]",20233.0,3.0
345,4582,"[0, 0, 0, 1, 0]",504.0,35.0
345,5020,"[0, 0, 0, 1, 0]",17321.0,1.0
346,347,"[0, 0, 0, 1, 0]",355.0,367.0
347,756,"[0, 0, 0, 1, 0]",598.0,367.0
347,3017,"[0, 0, 0, 1, 0]",275.0,91.0
