from_stop_I,to_stop_I,label,d,n_vehicles
485,1759,"[0, 0, 0, 1, 0]",249.0,36.0
485,2553,"[0, 0, 0, 1, 0]",157.0,4.0
485,2999,"[0, 0, 0, 1, 0]",355.0,2.0
486,2463,"[0, 0, 0, 1, 0]",280.0,35.0
487,2748,"[0, 0, 0, 1, 0]",398.0,18.0
489,2630,"[0, 0, 0, 1, 0]",364.0,11.0
490,2760,"[0, 0, 0, 1, 0]",205.0,136.0
494,2373,"[0, 0, 0, 1, 0]",167.0,36.0
495,1227,"[0, 0, 0, 1, 0]",537.0,18.0
497,940,"[0, 0, 0, 1, 0]",404.0,164.0
497,991,"[0, 0, 0, 1, 0]",478.0,185.0
499,2538,"[0, 0, 0, 1, 0]",204.0,8.0
500,1601,"[0, 0, 0, 1, 0]",333.0,39.0
501,1515,"[0, 0, 0, 1, 0]",253.0,59.0
502,75,"[0, 0, 0, 1, 0]",197.0,102.0
503,1760,"[0, 0, 0, 1, 0]",186.0,18.0
506,2241,"[0, 0, 0, 1, 0]",416.0,43.0
507,1424,"[0, 0, 0, 1, 0]",546.0,52.0
508,1864,"[0, 0, 0, 1, 0]",268.0,69.0
510,1439,"[0, 0, 0, 1, 0]",282.0,21.0
515,2665,"[0, 0, 0, 1, 0]",213.0,36.0
516,1239,"[0, 0, 0, 1, 0]",275.0,51.0
516,1816,"[0, 0, 0, 1, 0]",299.0,105.0
517,1731,"[0, 0, 0, 1, 0]",375.0,21.0
518,470,"[0, 0, 0, 1, 0]",236.0,14.0
519,1598,"[0, 0, 0, 1, 0]",259.0,30.0
520,1809,"[0, 0, 0, 1, 0]",268.0,93.0
525,1340,"[0, 0, 0, 1, 0]",353.0,5.0
527,2462,"[0, 0, 0, 1, 0]",480.0,7.0
529,841,"[0, 0, 0, 1, 0]",410.0,37.0
531,975,"[0, 0, 0, 1, 0]",387.0,133.0
532,318,"[0, 0, 0, 1, 0]",108.0,45.0
532,1358,"[0, 0, 0, 1, 0]",153.0,172.0
533,1660,"[0, 0, 0, 1, 0]",299.0,103.0
537,916,"[0, 0, 0, 1, 0]",356.0,67.0
537,2470,"[0, 0, 0, 1, 0]",258.0,52.0
538,129,"[0, 0, 0, 1, 0]",1141.0,52.0
541,1998,"[0, 0, 0, 1, 0]",249.0,29.0
543,2053,"[0, 0, 0, 1, 0]",374.0,35.0
545,1265,"[0, 0, 0, 1, 0]",527.0,52.0
547,1242,"[0, 0, 0, 1, 0]",435.0,3.0
548,2458,"[0, 0, 0, 1, 0]",288.0,21.0
549,58,"[0, 0, 0, 1, 0]",270.0,179.0
550,2272,"[0, 0, 0, 1, 0]",171.0,86.0
550,2739,"[0, 0, 0, 1, 0]",346.0,51.0
551,804,"[0, 0, 0, 1, 0]",673.0,3.0
552,1590,"[0, 0, 0, 1, 0]",564.0,29.0
554,2036,"[0, 0, 0, 1, 0]",377.0,81.0
555,1643,"[0, 0, 0, 1, 0]",327.0,30.0
556,1060,"[0, 0, 0, 1, 0]",337.0,106.0
558,794,"[0, 0, 0, 1, 0]",306.0,17.0
559,1668,"[0, 0, 0, 1, 0]",454.0,80.0
559,1737,"[0, 0, 0, 1, 0]",390.0,1.0
560,184,"[0, 0, 0, 1, 0]",365.0,191.0
560,1759,"[0, 0, 0, 1, 0]",298.0,7.0
560,2553,"[0, 0, 0, 1, 0]",299.0,4.0
561,2632,"[0, 0, 0, 1, 0]",207.0,219.0
566,160,"[0, 0, 0, 1, 0]",206.0,21.0
570,2673,"[0, 0, 0, 1, 0]",212.0,16.0
572,1944,"[0, 0, 0, 1, 0]",368.0,64.0
573,694,"[0, 0, 0, 1, 0]",513.0,16.0
574,152,"[0, 0, 0, 1, 0]",468.0,53.0
575,2720,"[0, 0, 0, 1, 0]",208.0,59.0
576,1018,"[0, 0, 0, 1, 0]",1156.0,37.0
577,32,"[0, 0, 0, 1, 0]",278.0,10.0
578,1037,"[0, 0, 0, 1, 0]",223.0,60.0
579,460,"[0, 0, 0, 1, 0]",201.0,150.0
579,1085,"[0, 0, 0, 1, 0]",268.0,14.0
581,3045,"[0, 0, 0, 1, 0]",272.0,125.0
581,3070,"[0, 0, 0, 1, 0]",268.0,4.0
583,446,"[0, 0, 0, 1, 0]",349.0,65.0
584,2492,"[0, 0, 0, 1, 0]",737.0,8.0
586,973,"[0, 0, 0, 1, 0]",385.0,16.0
587,2056,"[0, 0, 0, 1, 0]",531.0,19.0
588,2776,"[0, 0, 0, 1, 0]",279.0,33.0
590,2519,"[0, 0, 0, 1, 0]",375.0,16.0
592,2969,"[0, 0, 0, 1, 0]",477.0,67.0
593,1989,"[0, 0, 0, 1, 0]",255.0,1.0
593,2319,"[0, 0, 0, 1, 0]",445.0,8.0
594,2411,"[0, 0, 0, 1, 0]",296.0,2.0
595,675,"[0, 0, 0, 1, 0]",442.0,38.0
599,405,"[0, 0, 0, 1, 0]",739.0,7.0
599,1563,"[0, 0, 0, 1, 0]",1178.0,7.0
600,144,"[0, 0, 0, 1, 0]",328.0,36.0
601,725,"[0, 0, 0, 1, 0]",735.0,53.0
