from_stop_I,to_stop_I,label,d,n_vehicles
1364,2160,"[0, 0, 0, 1, 0]",341.0,5.0
1365,2211,"[0, 0, 0, 1, 0]",264.0,50.0
1366,1507,"[0, 0, 0, 1, 0]",697.0,51.0
1367,2851,"[0, 0, 0, 1, 0]",341.0,48.0
1368,2523,"[0, 0, 0, 1, 0]",433.0,48.0
1369,3338,"[0, 0, 0, 1, 0]",380.0,70.0
1370,3244,"[0, 0, 0, 1, 0]",230.0,69.0
1371,2223,"[0, 0, 0, 1, 0]",382.0,102.0
1372,2507,"[0, 0, 0, 1, 0]",868.0,96.0
1372,2904,"[0, 0, 0, 1, 0]",379.0,4.0
1373,1781,"[0, 0, 0, 1, 0]",369.0,61.0
1374,2706,"[0, 0, 0, 1, 0]",393.0,59.0
1375,3491,"[0, 0, 0, 1, 0]",1053.0,53.0
1376,1899,"[0, 0, 0, 1, 0]",223.0,52.0
1377,1670,"[0, 0, 0, 1, 0]",327.0,49.0
1378,2441,"[0, 0, 0, 1, 0]",257.0,52.0
1379,2169,"[0, 0, 0, 1, 0]",289.0,60.0
1381,1230,"[0, 0, 0, 1, 0]",463.0,48.0
1382,1569,"[0, 0, 0, 1, 0]",170.0,45.0
1383,1456,"[0, 0, 0, 1, 0]",427.0,46.0
1384,1740,"[0, 0, 0, 1, 0]",2696.0,7.0
1384,2239,"[0, 0, 0, 1, 0]",3300.0,11.0
1385,2554,"[0, 0, 0, 1, 0]",201.0,43.0
1386,2958,"[0, 0, 0, 1, 0]",250.0,41.0
1387,2221,"[0, 0, 0, 1, 0]",735.0,45.0
1387,2808,"[0, 0, 0, 1, 0]",898.0,2.0
1387,2810,"[0, 0, 0, 1, 0]",800.0,43.0
1388,1605,"[0, 0, 0, 1, 0]",310.0,91.0
1389,1098,"[0, 0, 0, 1, 0]",268.0,43.0
1390,1315,"[0, 0, 0, 1, 0]",259.0,18.0
1390,1980,"[0, 0, 0, 1, 0]",466.0,29.0
1391,2257,"[1, 0, 0, 0, 0]",212.0,169.0
1392,1644,"[1, 0, 0, 0, 0]",344.0,173.0
1393,1164,"[0, 0, 0, 1, 0]",326.0,238.0
1394,2393,"[0, 0, 0, 1, 0]",380.0,243.0
1395,2483,"[0, 0, 0, 1, 0]",232.0,26.0
1396,2477,"[0, 0, 0, 1, 0]",483.0,25.0
1397,2487,"[0, 0, 0, 1, 0]",3944.0,2.0
1397,3349,"[0, 0, 0, 1, 0]",376.0,24.0
1398,2102,"[0, 0, 0, 1, 0]",269.0,47.0
1399,1401,"[0, 0, 0, 1, 0]",125.0,74.0
1399,1406,"[0, 0, 0, 1, 0]",123.0,39.0
1400,2633,"[0, 0, 0, 1, 0]",219.0,205.0
1401,1726,"[0, 0, 0, 1, 0]",180.0,74.0
1402,2450,"[1, 0, 0, 0, 0]",488.0,173.0
1402,3059,"[1, 0, 0, 0, 0]",397.0,169.0
1404,2602,"[0, 0, 0, 1, 0]",361.0,41.0
1405,2235,"[0, 0, 0, 1, 0]",445.0,56.0
1406,2235,"[0, 0, 0, 1, 0]",445.0,39.0
1408,1400,"[0, 0, 0, 1, 0]",85.0,38.0
1409,1400,"[0, 0, 0, 1, 0]",72.0,38.0
1410,1400,"[0, 0, 0, 1, 0]",44.0,53.0
1411,2231,"[0, 0, 0, 1, 0]",415.0,101.0
1412,2311,"[0, 0, 0, 1, 0]",300.0,75.0
1412,2567,"[0, 0, 0, 1, 0]",1062.0,28.0
1413,3517,"[0, 0, 0, 1, 0]",282.0,152.0
1414,2898,"[0, 0, 0, 1, 0]",333.0,152.0
1415,3424,"[0, 0, 0, 1, 0]",291.0,56.0
1416,1149,"[0, 0, 0, 1, 0]",228.0,2.0
1416,3019,"[0, 0, 0, 1, 0]",265.0,57.0
1417,2920,"[0, 0, 0, 1, 0]",401.0,47.0
1418,1293,"[0, 0, 0, 1, 0]",600.0,50.0
1419,3403,"[0, 0, 0, 1, 0]",316.0,37.0
1420,2427,"[0, 0, 0, 1, 0]",245.0,4.0
